user_id,items_count,steam_id,item_id,item_name,playtime_forever,publisher,genres,app_name,title,release_date,tags,reviews_url,specs,price,early_access,developer,user_url_y,funny,posted,recommend,sentiment_analysis,release_year
76561198049330006,10.0,7.656119804933e+16,368340.0,CrossCode,0.0,"Deck13, WhisperGames, DANGEN Entertainment, Mayflower Entertainment","['RPG', 'Early Access']",CrossCode,CrossCode,2015-05-15,"['Early Access', 'Action RPG', 'RPG', 'Pixel Graphics', 'Female Protagonist', '2D', 'Retro', 'Great Soundtrack', 'Indie', 'Singleplayer', 'JRPG', 'Anime', 'Sci-fi', 'Puzzle', 'Adventure', 'Action', 'Action-Adventure', 'Story Rich', 'Cyberpunk', 'Difficult']",http://steamcommunity.com/app/368340/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Full controller support', 'Steam Cloud']",19.99,True,Radical Fish Games,http://steamcommunity.com/id/ColDragnFlynFsh,1 person found this review funny,Posted February 26.,True,2,2015
76561198070239906,36.0,7.65611980702399e+16,370240.0,NBA 2K16,2.0,2K,['Sports'],NBA 2K16,NBA 2K16,2015-09-29,"['Sports', 'Basketball', 'Multiplayer', 'Simulation', 'Singleplayer', 'Realistic', 'Great Soundtrack', 'Co-op', 'Controller', 'Atmospheric', 'Action', 'Online Co-Op', 'Free to Play', 'RPG']",http://steamcommunity.com/app/370240/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",59.99,False,Visual Concepts,http://steamcommunity.com/profiles/76561198045631910,,"Posted October 1, 2015.",False,0,2015
76561198060822442,22.0,7.656119806082245e+16,371180.0,Super 3-D Noah's Ark,0.0,"Piko Interactive LLC, Classics Digital",['Action'],Super 3-D Noah's Ark,Super 3-D Noah's Ark,1995-01-01,"['FPS', 'Action', 'Classic', 'Family Friendly', 'Singleplayer', 'Retro', 'Education', 'Difficult', 'Cult Classic', 'Pixel Graphics', 'Shooter', 'First-Person', 'Alternate History', 'Cold War', 'Sexual Content', 'Funny', 'Fantasy', 'Perma Death', 'Cute']",http://steamcommunity.com/app/371180/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",4.99,False,"Wisdom Tree, Inc.",,,"Posted July 10, 2015.",True,2,1995
76561198049752484,322.0,7.656119804975248e+16,373360.0,Cast of the Seven Godsends - Redux,0.0,"Merge Games, IV Productions","['Action', 'Adventure', 'Indie']",Cast of the Seven Godsends - Redux,Cast of the Seven Godsends - Redux,2015-07-20,"['Action', 'Adventure', 'Indie', 'Retro', 'Platformer', '2D']",http://steamcommunity.com/app/373360/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",6.99,False,Raven Travel Studios,http://steamcommunity.com/profiles/76561198055609345,,Posted March 18.,True,2,2015
76561198084637047,32.0,7.656119808463704e+16,205230.0,Hell Yeah!,0.0,SEGA,['Action'],Hell Yeah! Wrath of the Dead Rabbit,Hell Yeah! Wrath of the Dead Rabbit,2012-10-03,"['Platformer', 'Action', '2D', 'Comedy', 'Singleplayer', 'Funny', 'Metroidvania', 'Adventure', 'Gore', 'Great Soundtrack', 'Indie', 'Side Scroller', 'Controller']",http://steamcommunity.com/app/205230/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",14.99,False,Arkedo,http://steamcommunity.com/profiles/76561198049192579,,Posted February 16.,True,2,2012
76561198105310142,87.0,7.656119810531014e+16,205950.0,Jet Set Radio,0.0,Sega,['Action'],Jet Set Radio,Jet Set Radio,2012-09-19,"['Great Soundtrack', 'Classic', 'Action', 'Platformer', '3D Platformer', 'Colorful', 'Singleplayer', 'Arcade', 'Stylized', 'Third Person', 'Music', 'Atmospheric', 'Controller', 'Sports', 'Parkour', 'Cult Classic', 'Retro', 'Open World', 'Anime', 'Female Protagonist']",http://steamcommunity.com/app/205950/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Full controller support']",7.99,False,Blit Software,http://steamcommunity.com/id/SeaPotato,,Posted June 25.,True,1,2012
76561198151870370,5.0,7.656119815187037e+16,2400.0,The Ship,1.0,Blazing Griffin Ltd.,"['Action', 'Indie', 'RPG']",The Ship: Murder Party,The Ship: Murder Party,2006-07-11,"['Multiplayer', 'Indie', 'Action', 'First-Person', 'Stealth', 'Mystery', 'RPG', 'Assassin', 'Funny', 'Survival', 'Simulation', 'Singleplayer', 'FPS', 'Strategy', 'Comedy', 'Adventure', 'Shooter', 'Difficult', 'Replay Value', 'Stylized']",http://steamcommunity.com/app/2400/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Trading Cards', 'Valve Anti-Cheat enabled']",9.99,False,Outerlight Ltd.,http://steamcommunity.com/profiles/76561198300678402,,"Posted November 28, 2014.",True,0,2006
UberDuckLord,126.0,7.656119804697893e+16,2420.0,The Ship Single Player,15.0,Blazing Griffin Ltd.,"['Action', 'Indie', 'RPG']",The Ship: Single Player,The Ship: Single Player,2006-11-20,"['Action', 'RPG', 'Indie', 'Singleplayer', 'FPS']",http://steamcommunity.com/app/2420/reviews/?browsefilter=mostrecent&p=1,['Single-player'],9.99,False,Outerlight Ltd.,http://steamcommunity.com/profiles/76561197993538123,,"Posted February 21, 2014.",True,2,2006
JZargo4Pres,137.0,7.656119808301842e+16,2600.0,Vampire: The Masquerade - Bloodlines,972.0,Activision,['Action'],Vampire: The Masquerade - Bloodlines,Vampire: The Masquerade - Bloodlines,2004-11-16,"['RPG', 'Vampire', 'Cult Classic', 'Singleplayer', 'Action', 'Supernatural', 'Horror', 'Dark', 'Classic', 'Atmospheric', 'Action RPG', 'Story Rich', 'Great Soundtrack', 'Female Protagonist', 'First-Person', 'Gothic', 'Stealth', 'Third Person', 'Adventure', 'FPS']",http://steamcommunity.com/app/2600/reviews/?browsefilter=mostrecent&p=1,['Single-player'],19.99,False,Troika Games,http://steamcommunity.com/id/SwinburnCyphenMisslemike,3 people found this review funny,"Posted April 30, 2015.",True,1,2004
76561198056254879,56.0,7.656119805625488e+16,8400.0,Geometry Wars: Retro Evolved,18.0,Activision,['Casual'],Geometry Wars: Retro Evolved,Geometry Wars: Retro Evolved,2007-03-07,"['Arcade', 'Twin Stick Shooter', 'Casual', 'Retro', 'Bullet Hell', 'Singleplayer', '2D', ""Shoot 'Em Up"", 'Indie', 'Shooter', 'Classic', 'Arena Shooter', 'Psychedelic', 'Action', 'Great Soundtrack', 'Score Attack']",http://steamcommunity.com/app/8400/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Full controller support']",3.99,False,Bizarre Creations,http://steamcommunity.com/id/hayen-,,"Posted May 2, 2014.",True,1,2007
76561198140431707,19.0,7.656119814043171e+16,12160.0,Midnight Club II,0.0,Rockstar Games,['Racing'],Midnight Club 2,Midnight Club 2,2003-07-01,"['Racing', 'Open World', 'Great Soundtrack', 'Arcade', 'Classic', 'Multiplayer', 'Singleplayer', 'Sandbox']",http://steamcommunity.com/app/12160/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player']",9.99,False,Rockstar San Diego,http://steamcommunity.com/profiles/76561198126500843,,Posted January 11.,True,2,2003
76561198047866299,140.0,7.65611980478663e+16,15390.0,Brothers in Arms: Hell's Highway,112.0,Ubisoft,['Action'],Brothers in Arms: Hell's Highway™,Brothers in Arms: Hell's Highway™,2008-10-08,"['Action', 'World War II', 'FPS', 'Tactical', 'Singleplayer', 'Military', 'Story Rich', 'Shooter', 'Gore', 'Atmospheric', 'Strategy', 'First-Person', 'War', 'Multiplayer', 'Historical']",http://steamcommunity.com/app/15390/reviews/?browsefilter=mostrecent&p=1,['Single-player'],9.99,False,Gearbox Software,http://steamcommunity.com/id/lachd1223,,"Posted December 9, 2012.",True,1,2008
emgee2,40.0,7.656119806902971e+16,11240.0,Space Trader: Merchant Marine,0.0,Meridian4,"['Action', 'Indie', 'Strategy']",Space Trader: Merchant Marine,Space Trader: Merchant Marine,2008-10-23,"['Action', 'FPS', 'Space', 'Indie', 'Trading', 'Strategy', 'Sci-fi', 'First-Person', 'Shooter', 'Casual']",http://steamcommunity.com/app/11240/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements']",4.99,False,Meridian4,http://steamcommunity.com/id/Mattrix4078,,"Posted September 9, 2014.",False,2,2008
pon2543007,322.0,7.656119806521517e+16,19900.0,Far Cry 2,1313.0,Ubisoft,['Action'],Far Cry® 2: Fortune's Edition,Far Cry® 2: Fortune's Edition,2008-10-22,"['Open World', 'FPS', 'Action', 'Shooter', 'Singleplayer', 'First-Person', 'Multiplayer', 'Adventure', 'Sandbox', 'Stealth', 'Atmospheric', 'Survival', 'Level Editor', 'Realistic', 'Exploration', 'Story Rich', 'Great Soundtrack', 'Controller', 'Co-op', 'Strategy']",http://steamcommunity.com/app/19900/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player']",9.99,False,Ubisoft Montreal,http://steamcommunity.com/profiles/76561198115099755,,"Posted December 22, 2013.",True,2,2008
76561198059831638,49.0,7.656119805983163e+16,6000.0,STAR WARS™ Republic Commando,130.0,"LucasArts, Lucasfilm, Disney Interactive",['Action'],STAR WARS™ Republic Commando™,STAR WARS™ Republic Commando™,2005-03-01,"['Star Wars', 'Action', 'FPS', 'Tactical', 'Sci-fi', 'Singleplayer', 'Shooter', 'First-Person', 'Multiplayer', 'Classic', 'Great Soundtrack', 'Space', 'Atmospheric', 'Adventure', 'Team-Based', 'Co-op', 'War', 'Strategy', 'Dark', 'Futuristic']",http://steamcommunity.com/app/6000/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Local Multi-Player', 'Steam Cloud']",9.99,False,LucasArts,http://steamcommunity.com/id/aLLCAPS,,Posted January 1.,True,2,2005
EnderRay10420,65.0,7.656119808433038e+16,6060.0,STAR WARS™ Battlefront™ II,37.0,"Lucasfilm, LucasArts, Disney Interactive",['Action'],"Star Wars: Battlefront 2 (Classic, 2005)","Star Wars: Battlefront 2 (Classic, 2005)",2005-11-01,"['Star Wars', 'Action', 'Multiplayer', 'Third-Person Shooter', 'Shooter', 'Sci-fi', 'Space', 'Classic', 'FPS', 'First-Person', 'Singleplayer', 'Moddable', 'Third Person', 'Military', 'Tactical', 'Strategy', 'Co-op', 'Great Soundtrack', 'Adventure', 'Open World']",http://steamcommunity.com/app/6060/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Partial Controller Support', 'Steam Cloud']",9.99,False,Pandemic Studios,http://steamcommunity.com/id/blowjobsfurdayzandgayz,,"Posted February 12, 2015.",True,2,2005
Mr_Doge,188.0,7.656119804255024e+16,3700.0,Sniper Elite,13.0,Rebellion,['Action'],Sniper Elite,Sniper Elite,2005-10-18,"['Action', 'Sniper', 'Stealth', 'World War II', 'Third-Person Shooter', 'Singleplayer', 'Shooter', 'Third Person', 'Multiplayer', 'FPS', 'War', 'Classic', 'Co-op']",http://steamcommunity.com/app/3700/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Trading Cards']",7.99,False,Rebellion,http://steamcommunity.com/profiles/76561197992887038,,Posted July 15.,True,2,2005
Enigmedic,113.0,7.656119796117206e+16,36000.0,Foreign Legion: Buckets of Blood,355.0,Sakari Indie,"['Action', 'Indie']",Foreign Legion: Buckets of Blood,Foreign Legion: Buckets of Blood,2009-08-04,"['Action', 'Indie', 'Third Person', 'Shooter']",http://steamcommunity.com/app/36000/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",4.99,False,Sakari Indie,http://steamcommunity.com/id/Stick509,,"Posted July 9, 2011.",True,2,2009
76561198010531550,62.0,7.656119801053155e+16,21690.0,Resident Evil 5 / Biohazard 5,2913.0,Capcom,"['Action', 'Adventure']",Resident Evil™ 5/ Biohazard 5®,Resident Evil™ 5/ Biohazard 5®,2009-09-15,"['Action', 'Zombies', 'Co-op', 'Third-Person Shooter', 'Adventure', 'Horror', 'Co-op Campaign', 'Online Co-Op', 'Third Person', 'Survival Horror', 'Shooter', 'Singleplayer', 'Multiplayer', 'Female Protagonist', 'Survival', 'Local Co-Op', 'Quick-Time Events', 'Gore', '3D Vision', 'Atmospheric']",http://steamcommunity.com/app/21690/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",19.99,False,Capcom,http://steamcommunity.com/id/5975,,"Posted May 27, 2015.",True,2,2009
76561198018316773,147.0,7.656119801831677e+16,6030.0,STAR WARS™ Jedi Knight II: Jedi Outcast™,0.0,"LucasArts, Aspyr (Mac), Lucasfilm, Disney Interactive",['Action'],STAR WARS™ Jedi Knight II - Jedi Outcast™,STAR WARS™ Jedi Knight II - Jedi Outcast™,2003-09-16,"['Star Wars', 'Action', 'Classic', 'Sci-fi', 'FPS', 'Multiplayer', 'Third Person', 'Shooter', 'Singleplayer', 'Third-Person Shooter', 'Great Soundtrack', 'Story Rich', 'Adventure', 'Cult Classic', 'First-Person', 'Swordplay', 'Space', 'Moddable', 'Atmospheric']",http://steamcommunity.com/app/6030/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Online Multi-Player', 'Local Multi-Player', 'Partial Controller Support', 'Steam Cloud']",9.99,False,"Raven Software,Aspyr (Mac)",http://steamcommunity.com/profiles/76561198045946517,,Posted May 6.,True,1,2003
76561198065821181,71.0,7.656119806582118e+16,45700.0,Devil May Cry 4,193.0,Capcom,"['Action', 'Adventure']",Devil May Cry 4,Devil May Cry 4,2008-07-08,"['Action', 'Hack and Slash', 'Character Action Game', 'Great Soundtrack', 'Adventure', 'Stylized', 'Singleplayer', 'Spectacle fighter', 'Third Person', ""Beat 'em up"", 'Difficult', 'Controller', 'Fantasy', 'Demons', 'Atmospheric', 'RPG', 'Story Rich']",http://steamcommunity.com/app/45700/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Full controller support']",19.99,False,Capcom,http://steamcommunity.com/profiles/76561198098219771,,"Posted December 20, 2013.",True,0,2008
76561198047688625,71.0,7.656119804768862e+16,42120.0,Lead and Gold - Gangs of the Wild West,18.0,Fatshark,['Action'],Lead and Gold: Gangs of the Wild West,Lead and Gold: Gangs of the Wild West,2010-04-08,"['Western', 'Action', 'Multiplayer', 'Third-Person Shooter', 'Third Person', 'Shooter']",http://steamcommunity.com/app/42120/reviews/?browsefilter=mostrecent&p=1,"['Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",9.99,False,Fatshark,http://steamcommunity.com/id/Anonaxx,,"Posted June 20, 2015.",False,0,2010
akiomio,160.0,7.656119806487293e+16,28000.0,Kane & Lynch 2: Dog Days,191.0,Square Enix,['Action'],Kane & Lynch 2: Dog Days,Kane &amp; Lynch 2: Dog Days,2010-08-17,"['Action', 'Co-op', 'Third-Person Shooter', 'Crime', 'Shooter', 'Third Person', 'Short', 'Atmospheric', 'Heist', 'Violent', 'Multiplayer', 'Singleplayer', 'Mature', 'Story Rich', 'Adventure', 'Nudity', 'Open World']",http://steamcommunity.com/app/28000/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Leaderboards']",9.99,False,IO Interactive,http://steamcommunity.com/id/dragonrage14,1 person found this review funny,"Posted September 3, 2015.",False,0,2010
76561198063364493,31.0,7.65611980633645e+16,32500.0,STAR WARS™: The Force Unleashed™ II,0.0,"LucasArts, Lucasfilm, Disney Interactive",['Action'],STAR WARS™: The Force Unleashed™ II,STAR WARS™: The Force Unleashed™ II,2010-10-26,"['Action', 'Star Wars', 'Sci-fi', 'Third Person', 'Adventure', 'Singleplayer', 'Hack and Slash', 'Short', 'Controller', 'Story Rich', 'Fantasy']",http://steamcommunity.com/app/32500/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Partial Controller Support', 'Steam Cloud']",19.99,False,Aspyr Studios,http://steamcommunity.com/profiles/76561198100507019,,"Posted July 29, 2015.",False,0,2010
76561198014848587,560.0,7.656119801484859e+16,2450.0,Bloody Good Time,88.0,Ubisoft,['Action'],Bloody Good Time,Bloody Good Time,2010-10-29,"['Action', 'FPS', 'Multiplayer', 'Comedy', 'Funny', 'Shooter', 'Gore', 'First-Person']",http://steamcommunity.com/app/2450/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements']",4.99,False,Outerlight Ltd.,http://steamcommunity.com/id/thedragon347,,"Posted January 9, 2014.",False,1,2010
hoot_toot,155.0,7.656119808659763e+16,31290.0,Back to the Future: Ep 1 - It's About Time,144.0,Telltale Games,['Adventure'],Back to the Future: The Game,Back to the Future: The Game,2010-12-23,"['Adventure', 'Point & Click', 'Time Travel', 'Episodic', 'Sci-fi', 'Singleplayer', 'Comedy', 'Funny', 'Puzzle', 'Movie', 'Futuristic', 'Story Rich']",http://steamcommunity.com/app/31290/reviews/?browsefilter=mostrecent&p=1,['Single-player'],19.99,False,Telltale Games,http://steamcommunity.com/id/koddles,,"Posted December 20, 2014.",True,1,2010
76561198095425186,16.0,7.656119809542518e+16,2500.0,Shadowgrounds,27.0,Frozenbyte,['Action'],Shadowgrounds,Shadowgrounds,2006-05-08,"['Action', 'Sci-fi', 'Top-Down Shooter', 'Shooter', 'Local Co-Op', 'Singleplayer', 'Aliens', 'Co-op', 'Top-Down', 'Horror', 'Isometric', 'Adventure', 'Gore']",http://steamcommunity.com/app/2500/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Shared/Split Screen', 'Steam Trading Cards']",6.99,False,Frozenbyte,http://steamcommunity.com/id/Aussiefella_69,,"Posted March 24, 2014.",True,2,2006
76561198046912445,0.0,7.656119804691245e+16,91700.0,E.Y.E: Divine Cybermancy,166.0,Streum On Studio,"['Action', 'Indie', 'RPG']",E.Y.E: Divine Cybermancy,E.Y.E: Divine Cybermancy,2011-07-29,"['Cyberpunk', 'RPG', 'FPS', 'Action', 'Co-op', 'Indie', 'Hacking', 'Singleplayer', 'Sci-fi', 'Multiplayer', 'First-Person', 'Surreal', 'Atmospheric', 'Shooter', 'Online Co-Op', 'Action RPG', 'Story Rich', 'Adventure', 'Stealth', 'Inventory Management']",http://steamcommunity.com/app/91700/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",9.99,False,Streum On Studio,http://steamcommunity.com/id/FrostyByte,,"Posted January 22, 2012.",True,2,2011
76561198048923479,0.0,7.656119804892347e+16,94590.0,Puzzle Agent 2,341.0,Telltale Games,"['Adventure', 'Casual']",Puzzle Agent 2,Puzzle Agent 2,2011-06-30,"['Puzzle', 'Adventure', 'Point & Click', 'Casual', 'Detective', 'Comedy', 'Mystery', 'Singleplayer', 'Surreal', 'Funny', 'Conspiracy', 'Short', 'Touch-Friendly']",http://steamcommunity.com/app/94590/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements']",9.99,False,Telltale Games,http://steamcommunity.com/profiles/76561198041273786,,"Posted December 29, 2014.",True,2,2011
finnz,0.0,7.656119806194302e+16,57000.0,NyxQuest,0.0,Over the Top Games,"['Action', 'Adventure']",NyxQuest: Kindred Spirits,NyxQuest: Kindred Spirits,2010-09-27,"['Adventure', 'Action', 'Platformer', 'Female Protagonist', 'Puzzle', 'Mythology']",http://steamcommunity.com/app/57000/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Steam Achievements']",2.99,False,Over the Top Games,,,"Posted December 27, 2011.",True,2,2010
zfirefly,41.0,7.656119806130955e+16,63500.0,Swords and Soldiers HD,0.0,Ronimo Games,"['Action', 'Strategy', 'Indie', 'Casual']",Swords and Soldiers HD,Swords and Soldiers HD,2010-12-02,"['Strategy', 'Indie', 'Casual', 'Action', '2D', 'Tower Defense', 'Cartoony', 'Side Scroller', 'Multiplayer']",http://steamcommunity.com/app/63500/reviews/?browsefilter=mostrecent&p=1,"['Single-player', 'Multi-player', 'Steam Achievements', 'Valve Anti-Cheat enabled', 'Steam Leaderboards']",9.99,False,Ronimo Games,,,"Posted December 22, 2011.",True,2,2010
76561197994996550,303.0,7.656119799499654e+16,99700.0,NightSky,0.0,"Nicalis, Inc.","['Casual', 'Indie', 'Strategy']",NightSky,NightSky,2011-03-01,"['Indie', 'Platformer', 'Casual', 'Puzzle', 'Physics', 'Atmospheric', 'Strategy', '2D', 'Short', 'Singleplayer', 'Relaxing']",http://steamcommunity.com/app/99700/reviews/?browsefilter=mostrecent&p=1,['Single-player'],9.99,False,"Nicalis, Inc.",http://steamcommunity.com/id/scrubnauts_,,"Posted December 13, 2011.",True,2,2011
